,4,5,6
6,0.14288142299652098,0.3865003337860108,3.831611543655395
7,0.22468390655517573,1.3464220399856568,5.630542325019837
8,0.24546931171417236,2.481187553405762,6.95110622215271
9,0.5068439245223999,3.6276837024688726,8.436738207817077
